date,platform,abs_orbit,rel_orbit,orbit_state,kp_pct,sk_pct,jeju_pct,id
2024-07-12,SENTINEL-1A,54726,54,ascending,55.3,0.0,0.0,S1A_IW_GRDH_1SDV_20240712T092513_20240712T092538_054726_06A9BD_0480_COG
2024-07-12,SENTINEL-1A,54726,54,ascending,61.2,0.0,0.0,S1A_IW_GRDH_1SDV_20240712T092448_20240712T092513_054726_06A9BD_BB65_COG
2024-07-12,SENTINEL-1A,54726,54,ascending,45.6,27.3,0.0,S1A_IW_GRDH_1SDV_20240712T092423_20240712T092448_054726_06A9BD_7F0D_COG
2024-07-12,SENTINEL-1A,54726,54,ascending,69.3,60.3,0.0,S1A_IW_GRDH_1SDV_20240712T092358_20240712T092423_054726_06A9BD_1676_COG
2024-07-12,SENTINEL-1A,54726,54,ascending,46.2,31.7,0.0,S1A_IW_GRDH_1SDV_20240712T092329_20240712T092358_054726_06A9BD_E431_COG
2024-07-10,SENTINEL-1A,54697,25,ascending,8.4,0.0,0.0,S1A_IW_GRDH_1SDV_20240710T094123_20240710T094157_054697_06A8C2_9E4C_COG
2024-07-10,SENTINEL-1A,54697,25,ascending,20.5,0.0,0.0,S1A_IW_GRDH_1SDV_20240710T094054_20240710T094123_054697_06A8C2_2782_COG
2024-07-07,SENTINEL-1A,54653,156,ascending,29.5,0.0,0.0,S1A_IW_GRDH_1SDV_20240707T091713_20240707T091742_054653_06A73D_B3F9_COG
2024-07-05,SENTINEL-1A,54624,127,ascending,76.3,36.6,0.0,S1A_IW_GRDH_1SDV_20240705T093227_20240705T093252_054624_06A640_AD85_COG
2024-07-05,SENTINEL-1A,54624,127,ascending,60.7,55.8,0.0,S1A_IW_GRDH_1SDV_20240705T093202_20240705T093227_054624_06A640_1019_COG
2024-07-05,SENTINEL-1A,54624,127,ascending,49.6,31.0,0.0,S1A_IW_GRDH_1SDV_20240705T093133_20240705T093202_054624_06A640_AA45_COG
2024-08-29,SENTINEL-1A,55426,54,ascending,55.2,0.0,0.0,S1A_IW_GRDH_1SDV_20240829T092513_20240829T092538_055426_06C2AF_AE09_COG
2024-08-29,SENTINEL-1A,55426,54,ascending,61.3,0.0,0.0,S1A_IW_GRDH_1SDV_20240829T092448_20240829T092513_055426_06C2AF_E312_COG
2024-08-29,SENTINEL-1A,55426,54,ascending,45.7,27.3,0.0,S1A_IW_GRDH_1SDV_20240829T092423_20240829T092448_055426_06C2AF_A832_COG
2024-08-29,SENTINEL-1A,55426,54,ascending,69.4,60.4,0.0,S1A_IW_GRDH_1SDV_20240829T092358_20240829T092423_055426_06C2AF_C333_COG
2024-08-29,SENTINEL-1A,55426,54,ascending,46.3,31.8,0.0,S1A_IW_GRDH_1SDV_20240829T092329_20240829T092358_055426_06C2AF_917A_COG
2024-08-27,SENTINEL-1A,55397,25,ascending,8.4,0.0,0.0,S1A_IW_GRDH_1SDV_20240827T094123_20240827T094157_055397_06C1BB_B320_COG
2024-08-27,SENTINEL-1A,55397,25,ascending,20.3,0.0,0.0,S1A_IW_GRDH_1SDV_20240827T094054_20240827T094123_055397_06C1BB_6E5F_COG
2024-08-24,SENTINEL-1A,55353,156,ascending,29.5,0.0,0.0,S1A_IW_GRDH_1SDV_20240824T091712_20240824T091741_055353_06C00C_7C4D_COG
2024-08-24,SENTINEL-1A,55353,156,ascending,29.5,0.0,0.0,S1A_IW_GRDH_1SDV_20240824T091712_20240824T091741_055353_06C00C_5040_COG
2024-08-22,SENTINEL-1A,55324,127,ascending,76.3,36.5,0.0,S1A_IW_GRDH_1SDV_20240822T093226_20240822T093252_055324_06BEF8_85B5_COG
2024-08-22,SENTINEL-1A,55324,127,ascending,76.3,36.5,0.0,S1A_IW_GRDH_1SDV_20240822T093226_20240822T093252_055324_06BEF8_8293_COG
2024-08-22,SENTINEL-1A,55324,127,ascending,60.6,55.7,0.0,S1A_IW_GRDH_1SDV_20240822T093201_20240822T093226_055324_06BEF8_89CC_COG
2024-08-22,SENTINEL-1A,55324,127,ascending,60.6,55.7,0.0,S1A_IW_GRDH_1SDV_20240822T093201_20240822T093226_055324_06BEF8_0477_COG
2024-08-22,SENTINEL-1A,55324,127,ascending,49.5,31.0,0.0,S1A_IW_GRDH_1SDV_20240822T093132_20240822T093201_055324_06BEF8_B64F_COG
2024-08-22,SENTINEL-1A,55324,127,ascending,49.5,31.0,0.0,S1A_IW_GRDH_1SDV_20240822T093132_20240822T093201_055324_06BEF8_AB57_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,55.2,0.0,0.0,S1A_IW_GRDH_1SDV_20240817T092513_20240817T092538_055251_06BC37_A91A_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,55.2,0.0,0.0,S1A_IW_GRDH_1SDV_20240817T092513_20240817T092538_055251_06BC37_1BB7_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,61.2,0.0,0.0,S1A_IW_GRDH_1SDV_20240817T092448_20240817T092513_055251_06BC37_966F_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,61.2,0.0,0.0,S1A_IW_GRDH_1SDV_20240817T092448_20240817T092513_055251_06BC37_70F6_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,45.7,27.3,0.0,S1A_IW_GRDH_1SDV_20240817T092423_20240817T092448_055251_06BC37_8A56_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,45.7,27.3,0.0,S1A_IW_GRDH_1SDV_20240817T092423_20240817T092448_055251_06BC37_1F35_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,69.4,60.3,0.0,S1A_IW_GRDH_1SDV_20240817T092358_20240817T092423_055251_06BC37_EDEC_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,69.4,60.3,0.0,S1A_IW_GRDH_1SDV_20240817T092358_20240817T092423_055251_06BC37_56E6_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,46.3,31.8,0.0,S1A_IW_GRDH_1SDV_20240817T092329_20240817T092358_055251_06BC37_DF29_COG
2024-08-17,SENTINEL-1A,55251,54,ascending,46.3,31.8,0.0,S1A_IW_GRDH_1SDV_20240817T092329_20240817T092358_055251_06BC37_6EC2_COG
2024-08-15,SENTINEL-1A,55222,25,ascending,8.4,0.0,0.0,S1A_IW_GRDH_1SDV_20240815T094123_20240815T094157_055222_06BB38_9CA7_COG
2024-08-15,SENTINEL-1A,55222,25,ascending,8.4,0.0,0.0,S1A_IW_GRDH_1SDV_20240815T094123_20240815T094157_055222_06BB38_639C_COG
2024-08-15,SENTINEL-1A,55222,25,ascending,20.4,0.0,0.0,S1A_IW_GRDH_1SDV_20240815T094054_20240815T094123_055222_06BB38_F675_COG
2024-08-15,SENTINEL-1A,55222,25,ascending,20.4,0.0,0.0,S1A_IW_GRDH_1SDV_20240815T094054_20240815T094123_055222_06BB38_408B_COG
2024-08-12,SENTINEL-1A,55178,156,ascending,29.5,0.0,0.0,S1A_IW_GRDH_1SDV_20240812T091712_20240812T091741_055178_06B98E_B7AC_COG
2024-08-12,SENTINEL-1A,55178,156,ascending,29.5,0.0,0.0,S1A_IW_GRDH_1SDV_20240812T091712_20240812T091741_055178_06B98E_32F5_COG
2024-08-10,SENTINEL-1A,55149,127,ascending,76.3,36.6,0.0,S1A_IW_GRDH_1SDV_20240810T093226_20240810T093252_055149_06B88C_6DA9_COG
2024-08-10,SENTINEL-1A,55149,127,ascending,76.3,36.6,0.0,S1A_IW_GRDH_1SDV_20240810T093226_20240810T093252_055149_06B88C_5357_COG
2024-08-10,SENTINEL-1A,55149,127,ascending,60.7,55.8,0.0,S1A_IW_GRDH_1SDV_20240810T093201_20240810T093226_055149_06B88C_B4EA_COG
2024-08-10,SENTINEL-1A,55149,127,ascending,60.7,55.8,0.0,S1A_IW_GRDH_1SDV_20240810T093201_20240810T093226_055149_06B88C_6110_COG
2024-08-10,SENTINEL-1A,55149,127,ascending,49.6,31.0,0.0,S1A_IW_GRDH_1SDV_20240810T093132_20240810T093201_055149_06B88C_F1A9_COG
2024-08-10,SENTINEL-1A,55149,127,ascending,49.6,31.0,0.0,S1A_IW_GRDH_1SDV_20240810T093132_20240810T093201_055149_06B88C_0596_COG
2024-08-05,SENTINEL-1A,55076,54,ascending,55.2,0.0,0.0,S1A_IW_GRDH_1SDV_20240805T092513_20240805T092538_055076_06B5D3_921D_COG
2024-08-05,SENTINEL-1A,55076,54,ascending,61.2,0.0,0.0,S1A_IW_GRDH_1SDV_20240805T092448_20240805T092513_055076_06B5D3_A19B_COG
2024-08-05,SENTINEL-1A,55076,54,ascending,45.6,27.3,0.0,S1A_IW_GRDH_1SDV_20240805T092423_20240805T092448_055076_06B5D3_1252_COG
2024-08-05,SENTINEL-1A,55076,54,ascending,69.3,60.3,0.0,S1A_IW_GRDH_1SDV_20240805T092358_20240805T092423_055076_06B5D3_5BC0_COG
2024-08-05,SENTINEL-1A,55076,54,ascending,46.3,31.8,0.0,S1A_IW_GRDH_1SDV_20240805T092329_20240805T092358_055076_06B5D3_BE53_COG
2024-08-03,SENTINEL-1A,55047,25,ascending,8.4,0.0,0.0,S1A_IW_GRDH_1SDV_20240803T094123_20240803T094157_055047_06B4DB_F983_COG
2024-08-03,SENTINEL-1A,55047,25,ascending,20.4,0.0,0.0,S1A_IW_GRDH_1SDV_20240803T094054_20240803T094123_055047_06B4DB_4B4E_COG
2025-07-31,SENTINEL-1A,60326,54,ascending,55.2,0.0,0.0,S1A_IW_GRDH_1SDV_20250731T092504_20250731T092529_060326_077F5F_2190_COG
2025-07-31,SENTINEL-1A,60326,54,ascending,61.2,0.0,0.0,S1A_IW_GRDH_1SDV_20250731T092439_20250731T092504_060326_077F5F_B855_COG
2025-07-31,SENTINEL-1A,60326,54,ascending,45.6,27.3,0.0,S1A_IW_GRDH_1SDV_20250731T092414_20250731T092439_060326_077F5F_0CC0_COG
2025-07-31,SENTINEL-1A,60326,54,ascending,69.3,60.3,0.0,S1A_IW_GRDH_1SDV_20250731T092349_20250731T092414_060326_077F5F_0043_COG
2025-07-31,SENTINEL-1A,60326,54,ascending,46.3,31.8,0.0,S1A_IW_GRDH_1SDV_20250731T092320_20250731T092349_060326_077F5F_9CDF_COG
2025-07-29,SENTINEL-1A,60297,25,ascending,20.8,0.0,0.0,S1A_IW_GRDH_1SDV_20250729T094045_20250729T094115_060297_077E5D_AAB6_COG
2025-07-26,SENTINEL-1A,60253,156,ascending,28.8,0.0,0.0,S1A_IW_GRDH_1SDV_20250726T091703_20250726T091733_060253_077CE5_D7EE_COG
2025-07-25,SENTINEL-1C,3375,54,ascending,40.0,13.6,0.0,S1C_IW_GRDH_1SDV_20250725T092319_20250725T092335_003375_006CA3_9ADF_COG
2025-07-25,SENTINEL-1C,3375,54,ascending,63.4,55.7,0.0,S1C_IW_GRDH_1SDV_20250725T092254_20250725T092319_003375_006CA3_4336_COG
2025-07-25,SENTINEL-1C,3375,54,ascending,68.5,59.0,0.0,S1C_IW_GRDH_1SDV_20250725T092229_20250725T092254_003375_006CA3_92BD_COG
2025-07-25,SENTINEL-1C,3375,54,ascending,12.4,1.8,0.0,S1C_IW_GRDH_1SDV_20250725T092204_20250725T092229_003375_006CA3_15C2_COG
2025-07-24,SENTINEL-1A,60224,127,ascending,80.8,0.0,0.0,S1A_IW_GRDH_1SDV_20250724T093243_20250724T093254_060224_077BED_6CFA_COG
2025-07-24,SENTINEL-1A,60224,127,ascending,76.0,37.3,0.0,S1A_IW_GRDH_1SDV_20250724T093218_20250724T093243_060224_077BED_BF20_COG
2025-07-24,SENTINEL-1A,60224,127,ascending,60.7,55.8,0.0,S1A_IW_GRDH_1SDV_20250724T093153_20250724T093218_060224_077BED_9C47_COG
2025-07-24,SENTINEL-1A,60224,127,ascending,49.6,31.1,0.0,S1A_IW_GRDH_1SDV_20250724T093123_20250724T093153_060224_077BED_38CF_COG
2025-07-19,SENTINEL-1A,60151,54,ascending,47.3,32.9,0.0,S1A_IW_GRDH_1SDV_20250719T092320_20250719T092350_060151_07795E_5CD5_COG
2025-07-18,SENTINEL-1C,3280,134,descending,46.5,29.9,0.0,S1C_IW_GRDH_1SDV_20250718T213202_20250718T213236_003280_0069E2_3A40_COG
2025-07-18,SENTINEL-1C,3280,134,descending,90.1,84.4,0.0,S1C_IW_GRDH_1SDV_20250718T213133_20250718T213202_003280_0069E2_18BF_COG
2025-07-17,SENTINEL-1A,60122,25,ascending,20.8,0.0,0.0,S1A_IW_GRDH_1SDV_20250717T094045_20250717T094115_060122_07785C_FF05_COG
2025-07-14,SENTINEL-1A,60078,156,ascending,28.8,0.0,0.0,S1A_IW_GRDH_1SDV_20250714T091704_20250714T091733_060078_0776E0_6512_COG
2025-07-13,SENTINEL-1C,3200,54,ascending,0.0,0.0,0.0,S1C_IW_GRDH_1SDV_20250713T092203_20250713T092217_003200_00678C_C7FA_COG
2025-07-12,SENTINEL-1A,60049,127,ascending,50.0,31.9,0.0,S1A_IW_GRDH_1SDV_20250712T093124_20250712T093154_060049_0775E2_CD87_COG
2025-07-07,SENTINEL-1A,59976,54,ascending,72.3,63.1,0.0,S1A_IW_GRDH_1SDV_20250707T092350_20250707T092402_059976_077359_4653_COG
2025-07-07,SENTINEL-1A,59976,54,ascending,46.6,32.0,0.0,S1A_IW_GRDH_1SDV_20250707T092321_20250707T092350_059976_077359_E45B_COG
2025-07-05,SENTINEL-1A,59947,25,ascending,20.8,0.0,0.0,S1A_IW_GRDH_1SDV_20250705T094046_20250705T094116_059947_077256_C942_COG
2025-07-02,SENTINEL-1A,59903,156,ascending,29.5,0.0,0.0,S1A_IW_GRDH_1SDV_20250702T091704_20250702T091733_059903_0770DD_9F06_COG
2025-07-01,SENTINEL-1C,3025,54,ascending,0.0,0.0,0.0,S1C_IW_GRDH_1SDV_20250701T092202_20250701T092216_003025_006280_F336_COG
2025-08-31,SENTINEL-1A,60778,156,ascending,29.5,0.0,0.0,S1A_IW_GRDH_1SDV_20250831T091703_20250831T091732_060778_0790C3_C857_COG
2025-08-29,SENTINEL-1A,60749,127,ascending,76.3,36.5,0.0,S1A_IW_GRDH_1SDV_20250829T093217_20250829T093243_060749_078FA5_4A51_COG
2025-08-29,SENTINEL-1A,60749,127,ascending,60.6,55.7,0.0,S1A_IW_GRDH_1SDV_20250829T093152_20250829T093217_060749_078FA5_2F13_COG
2025-08-29,SENTINEL-1A,60749,127,ascending,49.5,31.0,0.0,S1A_IW_GRDH_1SDV_20250829T093123_20250829T093152_060749_078FA5_2AEC_COG
2025-08-24,SENTINEL-1A,60676,54,ascending,71.4,0.0,0.0,S1A_IW_GRDH_1SDV_20250824T092439_20250824T092513_060676_078CBB_6956_COG
2025-08-24,SENTINEL-1A,60676,54,ascending,45.8,27.4,0.0,S1A_IW_GRDH_1SDV_20250824T092414_20250824T092439_060676_078CBB_98BB_COG
2025-08-24,SENTINEL-1A,60676,54,ascending,69.6,60.5,0.0,S1A_IW_GRDH_1SDV_20250824T092349_20250824T092414_060676_078CBB_96A6_COG
2025-08-24,SENTINEL-1A,60676,54,ascending,46.4,31.9,0.0,S1A_IW_GRDH_1SDV_20250824T092320_20250824T092349_060676_078CBB_0225_COG
2025-08-23,SENTINEL-1C,3805,134,descending,5.3,0.0,5.2,S1C_IW_GRDH_1SDV_20250823T213234_20250823T213254_003805_00797B_669C_COG
2025-08-23,SENTINEL-1C,3805,134,descending,45.6,23.4,0.0,S1C_IW_GRDH_1SDV_20250823T213209_20250823T213234_003805_00797B_3891_COG
2025-08-23,SENTINEL-1C,3805,134,descending,84.8,80.1,0.0,S1C_IW_GRDH_1SDV_20250823T213144_20250823T213209_003805_00797B_09F6_COG
2025-08-23,SENTINEL-1C,3805,134,descending,85.0,70.7,0.0,S1C_IW_GRDH_1SDV_20250823T213119_20250823T213144_003805_00797B_E8FF_COG
2025-08-23,SENTINEL-1C,3805,134,descending,37.5,2.3,0.0,S1C_IW_GRDH_1SDV_20250823T213054_20250823T213119_003805_00797B_0BE1_COG
2025-08-23,SENTINEL-1C,3805,134,descending,68.5,0.0,0.0,S1C_IW_GRDH_1SDV_20250823T213029_20250823T213054_003805_00797B_A5C9_COG
2025-08-23,SENTINEL-1C,3805,134,descending,33.5,0.0,0.0,S1C_IW_GRDH_1SDV_20250823T213004_20250823T213029_003805_00797B_E814_COG
2025-08-23,SENTINEL-1C,3805,134,descending,0.4,0.0,0.0,S1C_IW_GRDH_1SDV_20250823T212939_20250823T213004_003805_00797B_0D17_COG
2025-08-22,SENTINEL-1A,60647,25,ascending,8.4,0.0,0.0,S1A_IW_GRDH_1SDV_20250822T094114_20250822T094148_060647_078BA1_69C4_COG
2025-08-22,SENTINEL-1A,60647,25,ascending,20.4,0.0,0.0,S1A_IW_GRDH_1SDV_20250822T094045_20250822T094114_060647_078BA1_71A0_COG
2025-08-21,SENTINEL-1C,3776,105,descending,5.5,0.0,0.0,S1C_IW_GRDH_1SDV_20250821T214743_20250821T214808_003776_00789B_7820_COG
2025-08-21,SENTINEL-1C,3776,105,descending,19.8,0.0,0.0,S1C_IW_GRDH_1SDV_20250821T214718_20250821T214743_003776_00789B_669C_COG
2025-08-21,SENTINEL-1C,3776,105,descending,13.8,0.0,0.0,S1C_IW_GRDH_1SDV_20250821T214653_20250821T214718_003776_00789B_646A_COG
2025-08-19,SENTINEL-1A,60603,156,ascending,29.5,0.0,0.0,S1A_IW_GRDH_1SDV_20250819T091703_20250819T091732_060603_0789E0_4645_COG
2025-08-17,SENTINEL-1A,60574,127,ascending,76.3,36.5,0.0,S1A_IW_GRDH_1SDV_20250817T093217_20250817T093243_060574_0788C1_8F3F_COG
2025-08-17,SENTINEL-1A,60574,127,ascending,60.6,55.7,0.0,S1A_IW_GRDH_1SDV_20250817T093152_20250817T093217_060574_0788C1_7D4B_COG
2025-08-17,SENTINEL-1A,60574,127,ascending,49.6,31.0,0.0,S1A_IW_GRDH_1SDV_20250817T093123_20250817T093152_060574_0788C1_CFF4_COG
2025-08-12,SENTINEL-1A,60508,61,descending,2.5,0.0,0.0,S1A_IW_GRDH_1SDV_20250812T212512_20250812T212524_060508_078629_5D2C_COG
2025-08-12,SENTINEL-1A,60508,61,descending,42.7,29.2,0.0,S1A_IW_GRDH_1SDV_20250812T212443_20250812T212512_060508_078629_DDC1_COG
2025-08-12,SENTINEL-1A,60501,54,ascending,55.2,0.0,0.0,S1A_IW_GRDH_1SDV_20250812T092504_20250812T092529_060501_0785D8_C236_COG
2025-08-12,SENTINEL-1A,60501,54,ascending,61.2,0.0,0.0,S1A_IW_GRDH_1SDV_20250812T092439_20250812T092504_060501_0785D8_D77C_COG
2025-08-12,SENTINEL-1A,60501,54,ascending,45.6,27.3,0.0,S1A_IW_GRDH_1SDV_20250812T092414_20250812T092439_060501_0785D8_9A11_COG
2025-08-12,SENTINEL-1A,60501,54,ascending,69.3,60.3,0.0,S1A_IW_GRDH_1SDV_20250812T092349_20250812T092414_060501_0785D8_C40B_COG
2025-08-12,SENTINEL-1A,60501,54,ascending,46.3,31.8,0.0,S1A_IW_GRDH_1SDV_20250812T092320_20250812T092349_060501_0785D8_FD96_COG
2025-08-11,SENTINEL-1C,3630,134,descending,27.1,8.6,0.0,S1C_IW_GRDH_1SDV_20250811T213215_20250811T213240_003630_00743C_85B9_COG
2025-08-11,SENTINEL-1C,3630,134,descending,83.8,76.8,0.0,S1C_IW_GRDH_1SDV_20250811T213150_20250811T213215_003630_00743C_0E5A_COG
2025-08-11,SENTINEL-1C,3630,134,descending,87.6,76.9,0.0,S1C_IW_GRDH_1SDV_20250811T213120_20250811T213150_003630_00743C_839C_COG
2025-08-11,SENTINEL-1C,3623,127,ascending,95.6,22.3,0.0,S1C_IW_GRDH_1SDV_20250811T093126_20250811T093139_003623_007405_037F_COG
2025-08-11,SENTINEL-1C,3623,127,ascending,57.7,51.2,0.0,S1C_IW_GRDH_1SDV_20250811T093101_20250811T093126_003623_007405_9F4F_COG
2025-08-11,SENTINEL-1C,3623,127,ascending,67.6,63.0,0.0,S1C_IW_GRDH_1SDV_20250811T093036_20250811T093101_003623_007405_9FBB_COG
2025-08-11,SENTINEL-1C,3623,127,ascending,22.7,2.4,3.3,S1C_IW_GRDH_1SDV_20250811T093011_20250811T093036_003623_007405_2B35_COG
2025-08-11,SENTINEL-1C,3623,127,ascending,1.0,0.0,1.0,S1C_IW_GRDH_1SDV_20250811T092946_20250811T093011_003623_007405_CDCC_COG
2025-08-10,SENTINEL-1A,60472,25,ascending,8.4,0.0,0.0,S1A_IW_GRDH_1SDV_20250810T094114_20250810T094148_060472_0784BD_D0BD_COG
2025-08-10,SENTINEL-1A,60472,25,ascending,20.4,0.0,0.0,S1A_IW_GRDH_1SDV_20250810T094045_20250810T094114_060472_0784BD_65BD_COG
2025-08-07,SENTINEL-1A,60428,156,ascending,29.5,0.0,0.0,S1A_IW_GRDH_1SDV_20250807T091703_20250807T091732_060428_0782FA_FAA4_COG
2025-08-06,SENTINEL-1C,3557,61,descending,13.8,8.1,0.0,S1C_IW_GRDH_1SDV_20250806T212305_20250806T212327_003557_007201_FEEA_COG
2025-08-06,SENTINEL-1C,3557,61,descending,13.7,0.0,0.0,S1C_IW_GRDH_1SDV_20250806T212215_20250806T212240_003557_007201_C7F8_COG
2025-08-06,SENTINEL-1C,3557,61,descending,20.2,0.0,0.0,S1C_IW_GRDH_1SDV_20250806T212150_20250806T212215_003557_007201_4B66_COG
2025-08-06,SENTINEL-1C,3550,54,ascending,61.6,54.0,0.0,S1C_IW_GRDH_1SDV_20250806T092256_20250806T092321_003550_0071C5_3EEB_COG
2025-08-06,SENTINEL-1C,3550,54,ascending,69.6,60.1,0.0,S1C_IW_GRDH_1SDV_20250806T092231_20250806T092256_003550_0071C5_E160_COG
2025-08-06,SENTINEL-1C,3550,54,ascending,15.0,5.0,0.0,S1C_IW_GRDH_1SDV_20250806T092202_20250806T092231_003550_0071C5_D0A4_COG
2025-08-05,SENTINEL-1A,60406,134,descending,20.1,4.6,0.4,S1A_IW_GRDH_1SDV_20250805T213321_20250805T213346_060406_078227_B5B4_COG
2025-08-05,SENTINEL-1A,60406,134,descending,81.0,72.5,0.0,S1A_IW_GRDH_1SDV_20250805T213256_20250805T213321_060406_078227_EA9E_COG
2025-08-05,SENTINEL-1A,60406,134,descending,90.3,80.9,0.0,S1A_IW_GRDH_1SDV_20250805T213227_20250805T213256_060406_078227_9072_COG
2025-08-05,SENTINEL-1A,60399,127,ascending,76.3,36.6,0.0,S1A_IW_GRDH_1SDV_20250805T093217_20250805T093243_060399_0781EE_4579_COG
2025-08-05,SENTINEL-1A,60399,127,ascending,60.7,55.8,0.0,S1A_IW_GRDH_1SDV_20250805T093152_20250805T093217_060399_0781EE_EFFE_COG
2025-08-05,SENTINEL-1A,60399,127,ascending,49.6,31.0,0.0,S1A_IW_GRDH_1SDV_20250805T093123_20250805T093152_060399_0781EE_3031_COG
2026-07-31,SENTINEL-1D,3916,25,ascending,8.2,0.0,0.0,S1D_IW_GRDH_1SDV_20260731T094025_20260731T094059_003916_00714D_CE22_COG
2026-07-31,SENTINEL-1D,3916,25,ascending,20.6,0.0,0.0,S1D_IW_GRDH_1SDV_20260731T093956_20260731T094025_003916_00714D_F0AE_COG
2026-07-28,SENTINEL-1D,3872,156,ascending,44.3,0.0,0.0,S1D_IW_GRDH_1SDV_20260728T091614_20260728T091633_003872_006FCC_639F_COG
2026-07-27,SENTINEL-1C,8734,61,descending,24.0,11.2,0.0,S1C_IW_GRDH_1SDV_20260727T212357_20260727T212418_008734_0114F4_B45C_COG
2026-07-27,SENTINEL-1C,8734,61,descending,47.4,38.2,0.0,S1C_IW_GRDH_1SDV_20260727T212332_20260727T212357_008734_0114F4_9B8B_COG
2026-07-27,SENTINEL-1C,8734,61,descending,16.8,10.3,0.0,S1C_IW_GRDH_1SDV_20260727T212307_20260727T212332_008734_0114F4_08EE_COG
2026-07-27,SENTINEL-1C,8734,61,descending,13.7,0.0,0.0,S1C_IW_GRDH_1SDV_20260727T212217_20260727T212242_008734_0114F4_32ED_COG
2026-07-27,SENTINEL-1C,8734,61,descending,20.1,0.0,0.0,S1C_IW_GRDH_1SDV_20260727T212152_20260727T212217_008734_0114F4_DF80_COG
2026-07-27,SENTINEL-1C,8727,54,ascending,0.0,0.0,0.0,S1C_IW_GRDH_1SDV_20260727T092206_20260727T092220_008727_0114B3_24BF_COG
2026-07-26,SENTINEL-1D,3843,127,ascending,52.7,39.6,0.0,S1D_IW_GRDH_1SDV_20260726T093034_20260726T093115_003843_006EC8_772C_COG
2026-07-25,SENTINEL-1C,8705,32,descending,9.0,6.3,0.0,S1C_IW_GRDH_1SDV_20260725T214005_20260725T214029_008705_011405_D74B_COG
2026-07-25,SENTINEL-1C,8705,32,descending,31.5,17.9,0.0,S1C_IW_GRDH_1SDV_20260725T213940_20260725T214005_008705_011405_BE24_COG
2026-07-25,SENTINEL-1C,8705,32,descending,77.6,6.7,0.0,S1C_IW_GRDH_1SDV_20260725T213915_20260725T213940_008705_011405_59A8_COG
2026-07-25,SENTINEL-1C,8705,32,descending,83.6,0.0,0.0,S1C_IW_GRDH_1SDV_20260725T213850_20260725T213915_008705_011405_4303_COG
2026-07-25,SENTINEL-1C,8705,32,descending,19.0,0.0,0.0,S1C_IW_GRDH_1SDV_20260725T213825_20260725T213850_008705_011405_3804_COG
2026-07-20,SENTINEL-1C,8632,134,descending,5.3,0.0,5.2,S1C_IW_GRDH_1SDV_20260720T213234_20260720T213254_008632_01119F_93DD_COG
2026-07-20,SENTINEL-1C,8632,134,descending,45.6,23.4,0.0,S1C_IW_GRDH_1SDV_20260720T213209_20260720T213234_008632_01119F_74BD_COG
2026-07-20,SENTINEL-1C,8632,134,descending,84.9,80.2,0.0,S1C_IW_GRDH_1SDV_20260720T213144_20260720T213209_008632_01119F_F314_COG
2026-07-20,SENTINEL-1C,8632,134,descending,85.0,70.7,0.0,S1C_IW_GRDH_1SDV_20260720T213119_20260720T213144_008632_01119F_DD29_COG
2026-07-20,SENTINEL-1C,8632,134,descending,37.4,2.3,0.0,S1C_IW_GRDH_1SDV_20260720T213054_20260720T213119_008632_01119F_392D_COG
2026-07-20,SENTINEL-1C,8632,134,descending,68.5,0.0,0.0,S1C_IW_GRDH_1SDV_20260720T213029_20260720T213054_008632_01119F_0CEF_COG
2026-07-20,SENTINEL-1C,8632,134,descending,33.5,0.0,0.0,S1C_IW_GRDH_1SDV_20260720T213004_20260720T213029_008632_01119F_CE47_COG
2026-07-20,SENTINEL-1C,8632,134,descending,0.4,0.0,0.0,S1C_IW_GRDH_1SDV_20260720T212939_20260720T213004_008632_01119F_7805_COG
2026-07-19,SENTINEL-1D,3741,25,ascending,8.2,0.0,0.0,S1D_IW_GRDH_1SDV_20260719T094025_20260719T094058_003741_006B4D_3194_COG
2026-07-19,SENTINEL-1D,3741,25,ascending,20.5,0.0,0.0,S1D_IW_GRDH_1SDV_20260719T093955_20260719T094025_003741_006B4D_0B91_COG
2026-07-18,SENTINEL-1C,8603,105,descending,5.5,0.0,0.0,S1C_IW_GRDH_1SDV_20260718T214744_20260718T214809_008603_01109D_6EBE_COG
